image_id,Patch_id,label
ISIC_0032726,ISIC_0032726_patch_9.jpg,1
ISIC_0032726,ISIC_0032726_patch_10.jpg,1
ISIC_0032726,ISIC_0032726_patch_11.jpg,1
ISIC_0032726,ISIC_0032726_patch_12.jpg,1
ISIC_0032726,ISIC_0032726_patch_13.jpg,1
ISIC_0032726,ISIC_0032726_patch_14.jpg,1
ISIC_0032726,ISIC_0032726_patch_15.jpg,1
ISIC_0032726,ISIC_0032726_patch_16.jpg,1
ISIC_0031561,ISIC_0031561_patch_1.jpg,1
ISIC_0031561,ISIC_0031561_patch_2.jpg,1
ISIC_0031561,ISIC_0031561_patch_3.jpg,1
ISIC_0031561,ISIC_0031561_patch_4.jpg,1
ISIC_0031561,ISIC_0031561_patch_5.jpg,1
ISIC_0031561,ISIC_0031561_patch_6.jpg,1
ISIC_0031561,ISIC_0031561_patch_7.jpg,1
ISIC_0031561,ISIC_0031561_patch_8.jpg,1
ISIC_0031561,ISIC_0031561_patch_9.jpg,1
ISIC_0031561,ISIC_0031561_patch_10.jpg,1
ISIC_0031561,ISIC_0031561_patch_11.jpg,1
ISIC_0031561,ISIC_0031561_patch_12.jpg,1
ISIC_0031561,ISIC_0031561_patch_13.jpg,1
ISIC_0031561,ISIC_0031561_patch_14.jpg,1
ISIC_0031561,ISIC_0031561_patch_15.jpg,1
ISIC_0031561,ISIC_0031561_patch_16.jpg,1
ISIC_0030119,ISIC_0030119_patch_1.jpg,1
ISIC_0030119,ISIC_0030119_patch_2.jpg,1
ISIC_0030119,ISIC_0030119_patch_3.jpg,1
ISIC_0030119,ISIC_0030119_patch_4.jpg,1
ISIC_0030119,ISIC_0030119_patch_5.jpg,1
ISIC_0030119,ISIC_0030119_patch_6.jpg,1
ISIC_0030119,ISIC_0030119_patch_7.jpg,1
ISIC_0030119,ISIC_0030119_patch_8.jpg,1
ISIC_0030119,ISIC_0030119_patch_9.jpg,1
ISIC_0030119,ISIC_0030119_patch_10.jpg,1
ISIC_0030119,ISIC_0030119_patch_11.jpg,1
ISIC_0030119,ISIC_0030119_patch_12.jpg,1
ISIC_0030119,ISIC_0030119_patch_13.jpg,1
ISIC_0030119,ISIC_0030119_patch_14.jpg,1
ISIC_0030119,ISIC_0030119_patch_15.jpg,1
ISIC_0030119,ISIC_0030119_patch_16.jpg,1
ISIC_0025500,ISIC_0025500_patch_1.jpg,1
ISIC_0025500,ISIC_0025500_patch_2.jpg,1
ISIC_0025500,ISIC_0025500_patch_3.jpg,1
ISIC_0025500,ISIC_0025500_patch_4.jpg,1
ISIC_0025500,ISIC_0025500_patch_5.jpg,1
ISIC_0025500,ISIC_0025500_patch_6.jpg,1
ISIC_0025500,ISIC_0025500_patch_7.jpg,1
ISIC_0025500,ISIC_0025500_patch_8.jpg,1
ISIC_0025500,ISIC_0025500_patch_9.jpg,1
ISIC_0025500,ISIC_0025500_patch_10.jpg,1
ISIC_0025500,ISIC_0025500_patch_11.jpg,1
ISIC_0025500,ISIC_0025500_patch_12.jpg,1
ISIC_0025500,ISIC_0025500_patch_13.jpg,1
ISIC_0025500,ISIC_0025500_patch_14.jpg,1
ISIC_0025500,ISIC_0025500_patch_15.jpg,1
ISIC_0025500,ISIC_0025500_patch_16.jpg,1
ISIC_0033362,ISIC_0033362_patch_1.jpg,1
ISIC_0033362,ISIC_0033362_patch_2.jpg,1
ISIC_0033362,ISIC_0033362_patch_3.jpg,1
ISIC_0033362,ISIC_0033362_patch_4.jpg,1
ISIC_0033362,ISIC_0033362_patch_5.jpg,1
ISIC_0033362,ISIC_0033362_patch_6.jpg,1
ISIC_0033362,ISIC_0033362_patch_7.jpg,1
ISIC_0033362,ISIC_0033362_patch_8.jpg,1
ISIC_0033362,ISIC_0033362_patch_9.jpg,1
ISIC_0033362,ISIC_0033362_patch_10.jpg,1
ISIC_0033362,ISIC_0033362_patch_11.jpg,1
ISIC_0033362,ISIC_0033362_patch_12.jpg,1
ISIC_0033362,ISIC_0033362_patch_13.jpg,1
ISIC_0033362,ISIC_0033362_patch_14.jpg,1
ISIC_0033362,ISIC_0033362_patch_15.jpg,1
ISIC_0033362,ISIC_0033362_patch_16.jpg,1
ISIC_0026009,ISIC_0026009_patch_1.jpg,1
ISIC_0026009,ISIC_0026009_patch_2.jpg,1
ISIC_0026009,ISIC_0026009_patch_3.jpg,1
ISIC_0026009,ISIC_0026009_patch_4.jpg,1
ISIC_0026009,ISIC_0026009_patch_5.jpg,1
ISIC_0026009,ISIC_0026009_patch_6.jpg,1
ISIC_0026009,ISIC_0026009_patch_7.jpg,1
ISIC_0026009,ISIC_0026009_patch_8.jpg,1
ISIC_0026009,ISIC_0026009_patch_9.jpg,1
ISIC_0026009,ISIC_0026009_patch_10.jpg,1
ISIC_0026009,ISIC_0026009_patch_11.jpg,1
ISIC_0026009,ISIC_0026009_patch_12.jpg,1
ISIC_0026009,ISIC_0026009_patch_13.jpg,1
ISIC_0026009,ISIC_0026009_patch_14.jpg,1
ISIC_0026009,ISIC_0026009_patch_15.jpg,1
ISIC_0026009,ISIC_0026009_patch_16.jpg,1
ISIC_0026586,ISIC_0026586_patch_1.jpg,1
ISIC_0026586,ISIC_0026586_patch_2.jpg,1
ISIC_0026586,ISIC_0026586_patch_3.jpg,1
ISIC_0026586,ISIC_0026586_patch_4.jpg,1
ISIC_0026586,ISIC_0026586_patch_5.jpg,1
ISIC_0026586,ISIC_0026586_patch_6.jpg,1
ISIC_0026586,ISIC_0026586_patch_7.jpg,1
ISIC_0026586,ISIC_0026586_patch_8.jpg,1
ISIC_0026586,ISIC_0026586_patch_9.jpg,1
ISIC_0026586,ISIC_0026586_patch_10.jpg,1
ISIC_0026586,ISIC_0026586_patch_11.jpg,1
ISIC_0026586,ISIC_0026586_patch_12.jpg,1
ISIC_0026586,ISIC_0026586_patch_13.jpg,1
ISIC_0026586,ISIC_0026586_patch_14.jpg,1
ISIC_0026586,ISIC_0026586_patch_15.jpg,1
ISIC_0026586,ISIC_0026586_patch_16.jpg,1
ISIC_0034141,ISIC_0034141_patch_1.jpg,1
ISIC_0034141,ISIC_0034141_patch_2.jpg,1
ISIC_0034141,ISIC_0034141_patch_3.jpg,1
ISIC_0034141,ISIC_0034141_patch_4.jpg,1
ISIC_0034141,ISIC_0034141_patch_5.jpg,1
ISIC_0034141,ISIC_0034141_patch_6.jpg,1
ISIC_0034141,ISIC_0034141_patch_7.jpg,1
ISIC_0034141,ISIC_0034141_patch_8.jpg,1
ISIC_0034141,ISIC_0034141_patch_9.jpg,1
ISIC_0034141,ISIC_0034141_patch_10.jpg,1
ISIC_0034141,ISIC_0034141_patch_11.jpg,1
ISIC_0034141,ISIC_0034141_patch_12.jpg,1
ISIC_0034141,ISIC_0034141_patch_13.jpg,1
ISIC_0034141,ISIC_0034141_patch_14.jpg,1
ISIC_0034141,ISIC_0034141_patch_15.jpg,1
ISIC_0034141,ISIC_0034141_patch_16.jpg,1
ISIC_0026545,ISIC_0026545_patch_1.jpg,1
ISIC_0026545,ISIC_0026545_patch_2.jpg,1
ISIC_0026545,ISIC_0026545_patch_3.jpg,1
ISIC_0026545,ISIC_0026545_patch_4.jpg,1
ISIC_0026545,ISIC_0026545_patch_5.jpg,1
ISIC_0026545,ISIC_0026545_patch_6.jpg,1
ISIC_0026545,ISIC_0026545_patch_7.jpg,1
ISIC_0026545,ISIC_0026545_patch_8.jpg,1
ISIC_0026545,ISIC_0026545_patch_9.jpg,1
ISIC_0026545,ISIC_0026545_patch_10.jpg,1
ISIC_0026545,ISIC_0026545_patch_11.jpg,1
ISIC_0026545,ISIC_0026545_patch_12.jpg,1
ISIC_0026545,ISIC_0026545_patch_13.jpg,1
ISIC_0026545,ISIC_0026545_patch_14.jpg,1
ISIC_0026545,ISIC_0026545_patch_15.jpg,1
ISIC_0026545,ISIC_0026545_patch_16.jpg,1
ISIC_0030333,ISIC_0030333_patch_1.jpg,1
ISIC_0030333,ISIC_0030333_patch_2.jpg,1
ISIC_0030333,ISIC_0030333_patch_3.jpg,1
ISIC_0030333,ISIC_0030333_patch_4.jpg,1
ISIC_0030333,ISIC_0030333_patch_5.jpg,1
ISIC_0030333,ISIC_0030333_patch_6.jpg,1
ISIC_0030333,ISIC_0030333_patch_7.jpg,1
ISIC_0030333,ISIC_0030333_patch_8.jpg,1
ISIC_0030333,ISIC_0030333_patch_9.jpg,1
ISIC_0030333,ISIC_0030333_patch_10.jpg,1
ISIC_0030333,ISIC_0030333_patch_11.jpg,1
ISIC_0030333,ISIC_0030333_patch_12.jpg,1
ISIC_0030333,ISIC_0030333_patch_13.jpg,1
ISIC_0030333,ISIC_0030333_patch_14.jpg,1
ISIC_0030333,ISIC_0030333_patch_15.jpg,1
ISIC_0030333,ISIC_0030333_patch_16.jpg,1
ISIC_0031005,ISIC_0031005_patch_1.jpg,1
ISIC_0031005,ISIC_0031005_patch_2.jpg,1
ISIC_0031005,ISIC_0031005_patch_3.jpg,1
ISIC_0031005,ISIC_0031005_patch_4.jpg,1
ISIC_0031005,ISIC_0031005_patch_5.jpg,1
ISIC_0031005,ISIC_0031005_patch_6.jpg,1
ISIC_0031005,ISIC_0031005_patch_7.jpg,1
ISIC_0031005,ISIC_0031005_patch_8.jpg,1
ISIC_0031005,ISIC_0031005_patch_9.jpg,1
ISIC_0031005,ISIC_0031005_patch_10.jpg,1
ISIC_0031005,ISIC_0031005_patch_11.jpg,1
ISIC_0031005,ISIC_0031005_patch_12.jpg,1
ISIC_0031005,ISIC_0031005_patch_13.jpg,1
ISIC_0031005,ISIC_0031005_patch_14.jpg,1
ISIC_0031005,ISIC_0031005_patch_15.jpg,1
ISIC_0031005,ISIC_0031005_patch_16.jpg,1
ISIC_0033612,ISIC_0033612_patch_1.jpg,1
ISIC_0033612,ISIC_0033612_patch_2.jpg,1
ISIC_0033612,ISIC_0033612_patch_3.jpg,1
ISIC_0033612,ISIC_0033612_patch_4.jpg,1
ISIC_0033612,ISIC_0033612_patch_5.jpg,1
ISIC_0033612,ISIC_0033612_patch_6.jpg,1
ISIC_0033612,ISIC_0033612_patch_7.jpg,1
ISIC_0033612,ISIC_0033612_patch_8.jpg,1
ISIC_0033612,ISIC_0033612_patch_9.jpg,1
ISIC_0033612,ISIC_0033612_patch_10.jpg,1
ISIC_0033612,ISIC_0033612_patch_11.jpg,1
ISIC_0033612,ISIC_0033612_patch_12.jpg,1
ISIC_0033612,ISIC_0033612_patch_13.jpg,1
ISIC_0033612,ISIC_0033612_patch_14.jpg,1
ISIC_0033612,ISIC_0033612_patch_15.jpg,1
ISIC_0033612,ISIC_0033612_patch_16.jpg,1
ISIC_0033174,ISIC_0033174_patch_1.jpg,1
ISIC_0033174,ISIC_0033174_patch_2.jpg,1
ISIC_0033174,ISIC_0033174_patch_3.jpg,1
ISIC_0033174,ISIC_0033174_patch_4.jpg,1
ISIC_0033174,ISIC_0033174_patch_5.jpg,1
ISIC_0033174,ISIC_0033174_patch_6.jpg,1
ISIC_0033174,ISIC_0033174_patch_7.jpg,1
ISIC_0033174,ISIC_0033174_patch_8.jpg,1
ISIC_0033174,ISIC_0033174_patch_9.jpg,1
ISIC_0033174,ISIC_0033174_patch_10.jpg,1
ISIC_0033174,ISIC_0033174_patch_11.jpg,1
ISIC_0033174,ISIC_0033174_patch_12.jpg,1
ISIC_0033174,ISIC_0033174_patch_13.jpg,1
ISIC_0033174,ISIC_0033174_patch_14.jpg,1
ISIC_0033174,ISIC_0033174_patch_15.jpg,1
ISIC_0033174,ISIC_0033174_patch_16.jpg,1
ISIC_0027101,ISIC_0027101_patch_1.jpg,1
ISIC_0027101,ISIC_0027101_patch_2.jpg,1
ISIC_0027101,ISIC_0027101_patch_3.jpg,1
ISIC_0027101,ISIC_0027101_patch_4.jpg,1
ISIC_0027101,ISIC_0027101_patch_5.jpg,1
ISIC_0027101,ISIC_0027101_patch_6.jpg,1
ISIC_0027101,ISIC_0027101_patch_7.jpg,1
ISIC_0027101,ISIC_0027101_patch_8.jpg,1
ISIC_0027101,ISIC_0027101_patch_9.jpg,1
ISIC_0027101,ISIC_0027101_patch_10.jpg,1
ISIC_0027101,ISIC_0027101_patch_11.jpg,1
ISIC_0027101,ISIC_0027101_patch_12.jpg,1
ISIC_0027101,ISIC_0027101_patch_13.jpg,1
ISIC_0027101,ISIC_0027101_patch_14.jpg,1
ISIC_0027101,ISIC_0027101_patch_15.jpg,1
ISIC_0027101,ISIC_0027101_patch_16.jpg,1
ISIC_0027673,ISIC_0027673_patch_1.jpg,1
ISIC_0027673,ISIC_0027673_patch_2.jpg,1
ISIC_0027673,ISIC_0027673_patch_3.jpg,1
ISIC_0027673,ISIC_0027673_patch_4.jpg,1
ISIC_0027673,ISIC_0027673_patch_5.jpg,1
ISIC_0027673,ISIC_0027673_patch_6.jpg,1
ISIC_0027673,ISIC_0027673_patch_7.jpg,1
ISIC_0027673,ISIC_0027673_patch_8.jpg,1
ISIC_0027673,ISIC_0027673_patch_9.jpg,1
ISIC_0027673,ISIC_0027673_patch_10.jpg,1
ISIC_0027673,ISIC_0027673_patch_11.jpg,1
ISIC_0027673,ISIC_0027673_patch_12.jpg,1
ISIC_0027673,ISIC_0027673_patch_13.jpg,1
ISIC_0027673,ISIC_0027673_patch_14.jpg,1
ISIC_0027673,ISIC_0027673_patch_15.jpg,1
ISIC_0027673,ISIC_0027673_patch_16.jpg,1
ISIC_0024554,ISIC_0024554_patch_1.jpg,1
ISIC_0024554,ISIC_0024554_patch_2.jpg,1
ISIC_0024554,ISIC_0024554_patch_3.jpg,1
ISIC_0024554,ISIC_0024554_patch_4.jpg,1
ISIC_0024554,ISIC_0024554_patch_5.jpg,1
ISIC_0024554,ISIC_0024554_patch_6.jpg,1
ISIC_0024554,ISIC_0024554_patch_7.jpg,1
ISIC_0024554,ISIC_0024554_patch_8.jpg,1
ISIC_0024554,ISIC_0024554_patch_9.jpg,1
ISIC_0024554,ISIC_0024554_patch_10.jpg,1
ISIC_0024554,ISIC_0024554_patch_11.jpg,1
ISIC_0024554,ISIC_0024554_patch_12.jpg,1
ISIC_0024554,ISIC_0024554_patch_13.jpg,1
ISIC_0024554,ISIC_0024554_patch_14.jpg,1
ISIC_0024554,ISIC_0024554_patch_15.jpg,1
ISIC_0024554,ISIC_0024554_patch_16.jpg,1
ISIC_0030521,ISIC_0030521_patch_1.jpg,1
ISIC_0030521,ISIC_0030521_patch_2.jpg,1
ISIC_0030521,ISIC_0030521_patch_3.jpg,1
ISIC_0030521,ISIC_0030521_patch_4.jpg,1
ISIC_0030521,ISIC_0030521_patch_5.jpg,1
ISIC_0030521,ISIC_0030521_patch_6.jpg,1
ISIC_0030521,ISIC_0030521_patch_7.jpg,1
ISIC_0030521,ISIC_0030521_patch_8.jpg,1
ISIC_0030521,ISIC_0030521_patch_9.jpg,1
ISIC_0030521,ISIC_0030521_patch_10.jpg,1
ISIC_0030521,ISIC_0030521_patch_11.jpg,1
ISIC_0030521,ISIC_0030521_patch_12.jpg,1
ISIC_0030521,ISIC_0030521_patch_13.jpg,1
ISIC_0030521,ISIC_0030521_patch_14.jpg,1
ISIC_0030521,ISIC_0030521_patch_15.jpg,1
ISIC_0030521,ISIC_0030521_patch_16.jpg,1
ISIC_0032450,ISIC_0032450_patch_1.jpg,1
ISIC_0032450,ISIC_0032450_patch_2.jpg,1
ISIC_0032450,ISIC_0032450_patch_3.jpg,1
ISIC_0032450,ISIC_0032450_patch_4.jpg,1
ISIC_0032450,ISIC_0032450_patch_5.jpg,1
ISIC_0032450,ISIC_0032450_patch_6.jpg,1
ISIC_0032450,ISIC_0032450_patch_7.jpg,1
ISIC_0032450,ISIC_0032450_patch_8.jpg,1
ISIC_0032450,ISIC_0032450_patch_9.jpg,1
ISIC_0032450,ISIC_0032450_patch_10.jpg,1
ISIC_0032450,ISIC_0032450_patch_11.jpg,1
ISIC_0032450,ISIC_0032450_patch_12.jpg,1
ISIC_0032450,ISIC_0032450_patch_13.jpg,1
ISIC_0032450,ISIC_0032450_patch_14.jpg,1
ISIC_0032450,ISIC_0032450_patch_15.jpg,1
ISIC_0032450,ISIC_0032450_patch_16.jpg,1
ISIC_0028352,ISIC_0028352_patch_1.jpg,1
ISIC_0028352,ISIC_0028352_patch_2.jpg,1
ISIC_0028352,ISIC_0028352_patch_3.jpg,1
ISIC_0028352,ISIC_0028352_patch_4.jpg,1
ISIC_0028352,ISIC_0028352_patch_5.jpg,1
ISIC_0028352,ISIC_0028352_patch_6.jpg,1
ISIC_0028352,ISIC_0028352_patch_7.jpg,1
ISIC_0028352,ISIC_0028352_patch_8.jpg,1
ISIC_0028352,ISIC_0028352_patch_9.jpg,1
ISIC_0028352,ISIC_0028352_patch_10.jpg,1
ISIC_0028352,ISIC_0028352_patch_11.jpg,1
ISIC_0028352,ISIC_0028352_patch_12.jpg,1
ISIC_0028352,ISIC_0028352_patch_13.jpg,1
ISIC_0028352,ISIC_0028352_patch_14.jpg,1
ISIC_0028352,ISIC_0028352_patch_15.jpg,1
ISIC_0028352,ISIC_0028352_patch_16.jpg,1
ISIC_0032685,ISIC_0032685_patch_1.jpg,1
ISIC_0032685,ISIC_0032685_patch_2.jpg,1
ISIC_0032685,ISIC_0032685_patch_3.jpg,1
ISIC_0032685,ISIC_0032685_patch_4.jpg,1
ISIC_0032685,ISIC_0032685_patch_5.jpg,1
ISIC_0032685,ISIC_0032685_patch_6.jpg,1
ISIC_0032685,ISIC_0032685_patch_7.jpg,1
ISIC_0032685,ISIC_0032685_patch_8.jpg,1
ISIC_0032685,ISIC_0032685_patch_9.jpg,1
ISIC_0032685,ISIC_0032685_patch_10.jpg,1
ISIC_0032685,ISIC_0032685_patch_11.jpg,1
ISIC_0032685,ISIC_0032685_patch_12.jpg,1
ISIC_0032685,ISIC_0032685_patch_13.jpg,1
ISIC_0032685,ISIC_0032685_patch_14.jpg,1
ISIC_0032685,ISIC_0032685_patch_15.jpg,1
ISIC_0032685,ISIC_0032685_patch_16.jpg,1
ISIC_0030910,ISIC_0030910_patch_1.jpg,1
ISIC_0030910,ISIC_0030910_patch_2.jpg,1
ISIC_0030910,ISIC_0030910_patch_3.jpg,1
ISIC_0030910,ISIC_0030910_patch_4.jpg,1
ISIC_0030910,ISIC_0030910_patch_5.jpg,1
ISIC_0030910,ISIC_0030910_patch_6.jpg,1
ISIC_0030910,ISIC_0030910_patch_7.jpg,1
ISIC_0030910,ISIC_0030910_patch_8.jpg,1
ISIC_0030910,ISIC_0030910_patch_9.jpg,1
ISIC_0030910,ISIC_0030910_patch_10.jpg,1
ISIC_0030910,ISIC_0030910_patch_11.jpg,1
ISIC_0030910,ISIC_0030910_patch_12.jpg,1
ISIC_0030910,ISIC_0030910_patch_13.jpg,1
ISIC_0030910,ISIC_0030910_patch_14.jpg,1
ISIC_0030910,ISIC_0030910_patch_15.jpg,1
ISIC_0030910,ISIC_0030910_patch_16.jpg,1
ISIC_0032875,ISIC_0032875_patch_1.jpg,1
ISIC_0032875,ISIC_0032875_patch_2.jpg,1
ISIC_0032875,ISIC_0032875_patch_3.jpg,1
ISIC_0032875,ISIC_0032875_patch_4.jpg,1
ISIC_0032875,ISIC_0032875_patch_5.jpg,1
ISIC_0032875,ISIC_0032875_patch_6.jpg,1
ISIC_0032875,ISIC_0032875_patch_7.jpg,1
ISIC_0032875,ISIC_0032875_patch_8.jpg,1
ISIC_0032875,ISIC_0032875_patch_9.jpg,1
ISIC_0032875,ISIC_0032875_patch_10.jpg,1
ISIC_0032875,ISIC_0032875_patch_11.jpg,1
ISIC_0032875,ISIC_0032875_patch_12.jpg,1
ISIC_0032875,ISIC_0032875_patch_13.jpg,1
ISIC_0032875,ISIC_0032875_patch_14.jpg,1
ISIC_0032875,ISIC_0032875_patch_15.jpg,1
ISIC_0032875,ISIC_0032875_patch_16.jpg,1
ISIC_0029272,ISIC_0029272_patch_1.jpg,1
ISIC_0029272,ISIC_0029272_patch_2.jpg,1
ISIC_0029272,ISIC_0029272_patch_3.jpg,1
ISIC_0029272,ISIC_0029272_patch_4.jpg,1
ISIC_0029272,ISIC_0029272_patch_5.jpg,1
ISIC_0029272,ISIC_0029272_patch_6.jpg,1
ISIC_0029272,ISIC_0029272_patch_7.jpg,1
ISIC_0029272,ISIC_0029272_patch_8.jpg,1
ISIC_0029272,ISIC_0029272_patch_9.jpg,1
ISIC_0029272,ISIC_0029272_patch_10.jpg,1
ISIC_0029272,ISIC_0029272_patch_11.jpg,1
ISIC_0029272,ISIC_0029272_patch_12.jpg,1
ISIC_0029272,ISIC_0029272_patch_13.jpg,1
ISIC_0029272,ISIC_0029272_patch_14.jpg,1
ISIC_0029272,ISIC_0029272_patch_15.jpg,1
ISIC_0029272,ISIC_0029272_patch_16.jpg,1
ISIC_0024756,ISIC_0024756_patch_1.jpg,1
ISIC_0024756,ISIC_0024756_patch_2.jpg,1
ISIC_0024756,ISIC_0024756_patch_3.jpg,1
ISIC_0024756,ISIC_0024756_patch_4.jpg,1
ISIC_0024756,ISIC_0024756_patch_5.jpg,1
ISIC_0024756,ISIC_0024756_patch_6.jpg,1
ISIC_0024756,ISIC_0024756_patch_7.jpg,1
ISIC_0024756,ISIC_0024756_patch_8.jpg,1
ISIC_0024756,ISIC_0024756_patch_9.jpg,1
ISIC_0024756,ISIC_0024756_patch_10.jpg,1
ISIC_0024756,ISIC_0024756_patch_11.jpg,1
ISIC_0024756,ISIC_0024756_patch_12.jpg,1
ISIC_0024756,ISIC_0024756_patch_13.jpg,1
ISIC_0024756,ISIC_0024756_patch_14.jpg,1
ISIC_0024756,ISIC_0024756_patch_15.jpg,1
ISIC_0024756,ISIC_0024756_patch_16.jpg,1
ISIC_0032134,ISIC_0032134_patch_1.jpg,1
ISIC_0032134,ISIC_0032134_patch_2.jpg,1
ISIC_0032134,ISIC_0032134_patch_3.jpg,1
ISIC_0032134,ISIC_0032134_patch_4.jpg,1
ISIC_0032134,ISIC_0032134_patch_5.jpg,1
ISIC_0032134,ISIC_0032134_patch_6.jpg,1
ISIC_0032134,ISIC_0032134_patch_7.jpg,1
ISIC_0032134,ISIC_0032134_patch_8.jpg,1
ISIC_0032134,ISIC_0032134_patch_9.jpg,1
ISIC_0032134,ISIC_0032134_patch_10.jpg,1
ISIC_0032134,ISIC_0032134_patch_11.jpg,1
ISIC_0032134,ISIC_0032134_patch_12.jpg,1
ISIC_0032134,ISIC_0032134_patch_13.jpg,1
ISIC_0032134,ISIC_0032134_patch_14.jpg,1
ISIC_0032134,ISIC_0032134_patch_15.jpg,1
ISIC_0032134,ISIC_0032134_patch_16.jpg,1
ISIC_0027277,ISIC_0027277_patch_1.jpg,1
ISIC_0027277,ISIC_0027277_patch_2.jpg,1
ISIC_0027277,ISIC_0027277_patch_3.jpg,1
ISIC_0027277,ISIC_0027277_patch_4.jpg,1
ISIC_0027277,ISIC_0027277_patch_5.jpg,1
ISIC_0027277,ISIC_0027277_patch_6.jpg,1
ISIC_0027277,ISIC_0027277_patch_7.jpg,1
ISIC_0027277,ISIC_0027277_patch_8.jpg,1
ISIC_0027277,ISIC_0027277_patch_9.jpg,1
ISIC_0027277,ISIC_0027277_patch_10.jpg,1
ISIC_0027277,ISIC_0027277_patch_11.jpg,1
ISIC_0027277,ISIC_0027277_patch_12.jpg,1
ISIC_0027277,ISIC_0027277_patch_13.jpg,1
ISIC_0027277,ISIC_0027277_patch_14.jpg,1
ISIC_0027277,ISIC_0027277_patch_15.jpg,1
ISIC_0027277,ISIC_0027277_patch_16.jpg,1
ISIC_0033570,ISIC_0033570_patch_1.jpg,1
ISIC_0033570,ISIC_0033570_patch_2.jpg,1
ISIC_0033570,ISIC_0033570_patch_3.jpg,1
ISIC_0033570,ISIC_0033570_patch_4.jpg,1
ISIC_0033570,ISIC_0033570_patch_5.jpg,1
ISIC_0033570,ISIC_0033570_patch_6.jpg,1
ISIC_0033570,ISIC_0033570_patch_7.jpg,1
ISIC_0033570,ISIC_0033570_patch_8.jpg,1
ISIC_0033570,ISIC_0033570_patch_9.jpg,1
ISIC_0033570,ISIC_0033570_patch_10.jpg,1
ISIC_0033570,ISIC_0033570_patch_11.jpg,1
ISIC_0033570,ISIC_0033570_patch_12.jpg,1
ISIC_0033570,ISIC_0033570_patch_13.jpg,1
ISIC_0033570,ISIC_0033570_patch_14.jpg,1
ISIC_0033570,ISIC_0033570_patch_15.jpg,1
ISIC_0033570,ISIC_0033570_patch_16.jpg,1
ISIC_0033216,ISIC_0033216_patch_1.jpg,1
